Transaction ID,Nuts,Shellfish,Canned Fruit,Spices,Pasta,Yogurt,Coffee,Deli Meats,Ice Cream,TV Dinner,Cheese,Chips,Sour Cream,Cottage Cheese,Deli Salads,Dried Meat,Paper Wipes,Soda,Deodorizers,Cleaners,Shower Soap,Fresh Fish,Bagels,Muffins,Sliced Bread,Pancake Mix,Pancakes,Juice,Jelly,Jam,Preserves,Waffles,Cereal,Chocolate Candy,Gum,Hard Candy,Personal Hygiene,Pots and Pans,Tools,Sponges,Beer,Wine,Cookies,Pretzels,Candles,Sauces,Cooking Oil,Sugar,Chocolate,Flavored Drinks,Peanut Butter,Popcorn,Paper Dishes,Plastic Utensils,Rice,Soup,Dehydrated Soup,Frozen Vegetables,Fresh Vegetables,Canned Vegetables,French Fries,Pizza,Hamburger,Eggs,Tofu,Dish Soap,Dishwasher Soap,Aspirin,Ibuprofen,Acetominifen,Nasal Sprays,Mouthwash,Cold Remedies,Milk,Fresh Chicken,Conditioner,Shampoo,Lightbulbs,Hot Dogs,Crackers,Dips,Donuts,Toilet Brushes,Pot Scrubbers,Pot Cleaners,Toothbrushes,Sunglasses,Bologna,Non-Alcoholic Wine,Tuna,Shrimp,Anchovies,Clams,Oysters,Sardines,Fresh Fruit,Frozen Chicken,Batteries,Maps,Screwdrivers,Sports Magazines,Home Magazines,Fashion Magazines,Computer Magazines,Auto Magazines,Dried Fruit,Popsicles
4091,2,1,0,0,0,1,0,3,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,3,0,0,2,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,2,1,2,1,0,1,0,1,1,1,0,0,0,0,1,0,3,1,2,0,0,0,1,1,1,1,0,1,0,0,0,0,3,1,1,0,0,1,1,0,0,0,3,0,1,0,1,3,1,0,1,2,0,0,1,0
4092,1,0,1,0,1,0,0,1,1,3,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,1,2,1,2,0,0,1,2,0,1,1,0,1,0,1,0,0,0,0,1,0,1,3,1,1,1,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,3,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,2,1
4093,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4094,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,0,1,0,0,1,1,1,1,0,0,0,1,2,0,0,2,0,1,0,0,1,0,0,2,0,0,1,1,3,0,1,0,0,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,2,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0
4095,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1,1,0,0,1,3,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,1,0,0,1,3,0,0,0,0,0,0
4096,0,1,0,0,0,1,0,0,2,1,0,0,2,0,1,1,1,0,0,0,1,0,0,1,0,2,1,1,1,0,0,1,2,0,0,2,0,0,0,1,0,0,0,1,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0
4097,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,3,1,0,0,1,1,1,1,0,0,2,1,0,0,1,0,0,2,0,3,0,0,2,1,1,0,0,0,1,0,2,1,1,0,1,1,1,1,0,0,0,0,1,0,1,2,0,1,1,1,1,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,3,0
4098,0,0,2,2,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,3,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,0,0
4099,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,2,1,2,0,0,1,1,0,0,0,1,1,1,0,2,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,1,2,1,0,0,2,1,0,0,0,2,1,0,1,0,1,0,1,0,0,0,2
4100,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,2,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,2,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4101,0,2,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,1,0,0,2,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,2,0,0,0,1,0,1,0,1,2,0,0,3,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,2,1,1,1,1,0,2,0,1,0,1,1,1,0,0,1,0,0,2,1,0,0,1,0,1,3,0,0,0
4102,2,1,0,1,0,1,0,0,0,1,0,1,3,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2,1,1,0,2,0,1,1,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,1,2,0,1,1,2,1,2,0,0,0,1,1,2,0,1,0,1,0,2,1,1,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,2,0,2,1,1,0,0,1,1,0,0,1,0,2,1
4103,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,0,1,2,0,1,0,0,1,1,0,1,0,0,2,0,2,0,1,0,1,1,0,1,0,2,1,1,0,2,0,0,0,1,0,1,0,0,0,3,0,0,2,3,0,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,1,1,1,0,0,0,1
4104,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,2,2,0,0,0,0,3,0,0,0,1,0,3,1,0,0,2,0,1,1,1,1,2,0,0,1,1
4105,0,1,0,2,1,0,3,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,3,1,1,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2,1,0,1,1,0,0
4106,0,0,0,0,2,2,0,1,0,2,1,1,1,0,1,0,1,1,0,1,0,0,1,2,1,0,0,1,0,2,0,2,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,1,1,2,3,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
4107,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,3,1,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
4108,1,1,0,1,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
4109,0,0,1,1,0,3,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,1,0,1,0,2,0,2,0,0,1,2,0,0,2,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,1,3,0,1,1,0,0,1,0,0,1,2,0,0,2,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,3,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0,1,2,1,1,0,1,2,0,0,0,0,0
4111,0,0,2,0,0,0,1,2,1,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,1,2,0,0,1,3,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1
4112,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,1,1,0,1,1,0,3,1,2,1,1,1,1,0,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,1,1,1
4113,0,3,0,1,0,0,1,0,0,2,2,3,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,3,2,0,1,2,2,1,1,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
4114,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
4115,2,0,0,1,2,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,1,1,3,1,1,2,0,1,0,1,0,0,2,0,0,1,0,0,1,2,1,0,2,0,2,0,0,2,3,0,2,0,0,1,0,0,0,2,0,0,1,0,0,1,0,2,0,1,1,2,1,1,1,0,0,0,0,1
4116,2,0,0,0,0,0,1,2,1,1,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,2,0,1,0,0,1,0,0,1,0,1,1,2,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0
4117,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,1,0,0,0,1,1,0,2,1,0,0,0,1,0,1,0,2,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,1,0,2,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4118,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,1,2,1,0,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,1,0,1,2,1,1,0,0,0,2,2,1,0,0,3,1,0
4119,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,2,1,0,0,1,1,3,0,2,1,1,1,0,0,0,0,2,1,0,0
4120,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,2,0,1,0,0,3,1,1,0,1,2,1,0,1,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
4121,0,1,1,1,0,1,0,1,0,1,0,0,1,0,2,1,0,0,1,1,1,2,2,0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,0,0
4122,0,2,1,2,0,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,2,1,0,2,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,0,1,2,1,0,1,1,0,2,0,0,0
4123,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,3,0,0,0,1,2,1,0,0,0,1,2,3,0,1,0,1,0,1,0,0,1,2,0,2,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,1,1,3,0,2,0,0,0,0,2,1,2,1,0,0,0,1,0,0
4124,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,3,0,0,1,1,0,1,1,0,0,1,1,1,1,0,3,0,1,0,1,1,0,0,0,1,1,0,1,2,2,0,0,1,1,1,0,1,1,0,0,0,1,1,2,0,1,1,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,2,1,2
4125,1,1,1,1,1,0,1,1,1,1,0,1,1,1,3,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,1,0,0,0,1,3,0,1,1,0,0,1,0,0,2,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4126,0,2,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,3,0,0,1,0,0,0,2,2,1,0,1,0,1,0,1,1,0,1,0,2,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
4127,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,2,1,2,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
4128,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,1,1,1,0,1,1,0,1,1,2,2,1,1,0,1,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,3,1,1,1,0,2,1,0,0
4129,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,2,1,1,0,1,3,1,0,1,0,1,2,0,0,0,2,0,0,1,0,2,1,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,2,0,1,1,0,1,2,1,1,1,0
4130,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,3,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,2,0,0,0,1,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1
4131,1,1,0,0,2,2,0,1,1,2,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,1,1,0,0,1,0,1,0,1,2,1,1,1,1,3,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,3,0,0,0,0,1,1,0,2,0,1,1,0,2,2,0,1,0,0,0,1
4132,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,1,1,0,3,0,1,0,0,0,1,0,0,0
4133,1,0,1,2,2,1,1,0,0,0,1,1,3,0,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,3,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,2,0,2,0
4134,1,3,2,3,1,0,1,0,1,1,1,1,0,1,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,1,1,1,1,0,1,0,1,0,1,2,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,2,1,3,0,0,0,1,1,2,0,0,3,1,0,0,0,0,2
4135,0,2,2,1,0,1,0,0,0,3,0,0,1,1,0,0,2,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,1,2,1,0,1,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,2,1,0,1,0,2,0,1,0,0,0,1,0,1,1,0
4136,1,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,3,0,0,0,2,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,1,1,0,1,2,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,2,0,1,2,0,0,2,1,1,1
4137,0,0,0,2,0,1,0,1,0,0,0,1,2,1,0,0,0,1,1,3,0,1,1,0,0,0,3,1,2,0,0,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
4138,0,0,1,0,1,1,2,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,2,0,0,0,0,1,1
4139,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,1,2,0,2,0,0,1,0,1,0,0,0,2,1,3,1,0,0,0,1,1,0,1,1,0,2,0,2,0,0,0,0,0,1,0,1,2,0,0,1
4140,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,2,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,2,0,0,0,2,2,1,1,2,2,1,2,0,0,0,0,1
4141,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,1,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,2,0,0,0,0,1
4142,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,3,0,1,0,1,0,0,0,1,1,0,3,0,0,2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0
4143,1,2,1,1,0,0,0,3,0,0,0,0,0,1,1,0,1,1,2,1,0,0,1,1,0,0,1,2,1,1,2,1,0,0,0,0,0,3,1,1,0,2,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
4144,2,0,0,1,0,0,1,1,1,2,1,0,0,0,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,0,0,2,1,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,1,1,0,0,0,2,2,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4145,0,0,0,0,0,1,0,0,0,0,2,1,2,3,1,0,1,0,0,1,0,1,1,0,0,2,1,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,3,0,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2,3,0,0,1
4146,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,3,0,1,2,0,0,1,0,2,0,0,1,0,1,2,0,2,0,1,1,0,0,0,0,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,2,0,1
4147,1,0,1,0,2,0,1,1,1,0,0,2,1,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,1,1,0,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0
4148,1,0,2,0,1,0,0,1,1,0,1,0,1,1,0,1,3,0,0,1,2,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,3,0,2,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,2,1,0,0,1,1,0,2,1,0,0,0,0,0,3,0,2,0,2,0,1,1,0,0,3,2,0,1,2,1,0,2,0,0,0,0
4149,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,0,0,0,0,1,0,2,0,0,3,2,0,0,2,2,0,3,1,1,1,0,0,1,0,0,0,1,0,2,0,1,0,3,0,0,0,0,1,1,1,0,1,0,1,0,0,1,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0
4150,0,0,1,0,0,0,1,0,2,1,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,1,1,1,3,1,1,2,0,0,0,1,0,0,0,1,0,1,1,3,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,2
4151,0,1,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,2,1,1,1,0,1,2,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,2,1,2,0,0,1,1,2,1,0,1,0,1,0,2,1,0,0,1
